numero_img,index,id,country,country_code,city,node_type,latitude,longitude,indice,category,Angle_0,Angle_90,Angle_180,Angle_270,Angle_0_count,Angle_90_count,Angle_180_count,Angle_270_count,total_tags
181,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9892667,96.071754,MYA_mandalay_S_181,diversity,"{'class_name': 'Park bench'}, {'class_name': 'Bench'}",,,,2,0,0,0,2
198,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9872812,96.072213,MYA_mandalay_S_198,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
216,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9862577,96.0711495,MYA_mandalay_S_216,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
217,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9862805,96.0702335,MYA_mandalay_S_217,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
225,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9864964,96.0693677,MYA_mandalay_S_225,diversity,,"{'class_name': 'Park bench'}, {'class_name': 'Telephone kiosk'}",{'class_name': 'Telephone kiosk'},,0,2,1,0,3
248,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9907034,96.0720746,MYA_mandalay_S_248,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
253,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9904372,96.0703559,MYA_mandalay_S_253,diversity,,,,{'class_name': 'Telephone kiosk'},0,0,0,1,1
271,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.9868967,96.0686119,MYA_mandalay_S_271,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
294,49,MYA501549,tailandia,MYA,mandalay,secundaria,21.990855,96.0690283,MYA_mandalay_S_294,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
333,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9652367,96.113924,MYA_mandalay_S_333,diversity,,,{'class_name': 'Park bench'},,0,0,1,0,1
358,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9627116,96.1120595,MYA_mandalay_S_358,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
381,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9621741,96.1173287,MYA_mandalay_S_381,diversity,{'class_name': 'Park bench'},,,,1,0,0,0,1
392,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.963362,96.1120977,MYA_mandalay_S_392,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
393,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9628647,96.1154612,MYA_mandalay_S_393,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
399,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9625033,96.1147378,MYA_mandalay_S_399,diversity,,,"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",{'class_name': 'Park bench'},0,0,2,1,3
497,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.961619,96.114671,MYA_mandalay_S_497,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
498,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9614013,96.1146493,MYA_mandalay_S_498,diversity,{'class_name': 'Bench'},,,{'class_name': 'Park bench'},1,0,0,1,2
552,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402211,100.5528333,THA_bangkok_S_552,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
575,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7428715,100.5558489,THA_bangkok_S_575,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
594,51,THA1033051,tailandia,THA,bangkok,secundaria,13.744877,100.55285,THA_bangkok_S_594,diversity,,,,{'class_name': 'Chair'},0,0,0,1,1
597,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7455053,100.5547339,THA_bangkok_S_597,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
601,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7439167,100.5566983,THA_bangkok_S_601,diversity,,,{'class_name': 'Stool'},,0,0,1,0,1
603,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7439738,100.5561455,THA_bangkok_S_603,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
605,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7431232,100.5565949,THA_bangkok_S_605,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
607,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7418467,100.5564397,THA_bangkok_S_607,diversity,{'class_name': 'Bench'},,,"{'class_name': 'Bench'}, {'class_name': 'Stool'}",1,0,0,2,3
609,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7421136,100.5564705,THA_bangkok_S_609,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
620,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402255,100.5556148,THA_bangkok_S_620,diversity,,,{'class_name': 'Park bench'},,0,0,1,0,1
626,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7424565,100.5542761,THA_bangkok_S_626,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
627,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7424171,100.5546501,THA_bangkok_S_627,diversity,,,"{'class_name': 'Stool'}, {'class_name': 'Chair'}",,0,0,2,0,2
632,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7442825,100.5545697,THA_bangkok_S_632,diversity,,"{'class_name': 'Side table'}, {'class_name': 'Chair'}, {'class_name': 'Accent table'}","{'class_name': 'Park bench'}, {'class_name': 'Bench'}",,0,3,2,0,5
633,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7455069,100.5535923,THA_bangkok_S_633,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
635,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7455592,100.5533349,THA_bangkok_S_635,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
640,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7434012,100.5579677,THA_bangkok_S_640,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
648,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7429616,100.5565752,THA_bangkok_S_648,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
653,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7398584,100.557319,THA_bangkok_S_653,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
656,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7409159,100.5575529,THA_bangkok_S_656,diversity,{'class_name': 'Garden seat'},{'class_name': 'Bench'},{'class_name': 'Bench'},,1,1,1,0,3
665,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7455404,100.5534274,THA_bangkok_S_665,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
675,51,THA1033051,tailandia,THA,bangkok,secundaria,13.744941,100.5538186,THA_bangkok_S_675,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
679,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7457089,100.5552196,THA_bangkok_S_679,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
682,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7448669,100.5546668,THA_bangkok_S_682,diversity,{'class_name': 'Telephone kiosk'},"{'class_name': 'Telephone kiosk'}, {'class_name': 'Bench'}",,,1,2,0,0,3
696,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449653,100.5542256,THA_bangkok_S_696,diversity,{'class_name': 'Chair'},,,,1,0,0,0,1
703,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7409257,100.5548042,THA_bangkok_S_703,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
708,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7435301,100.5566176,THA_bangkok_S_708,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
709,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7432815,100.5565837,THA_bangkok_S_709,diversity,"{'class_name': 'Dining table'}, {'class_name': 'Bench'}",,,,2,0,0,0,2
710,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7431254,100.5565676,THA_bangkok_S_710,diversity,,{'class_name': 'Park bench'},"{'class_name': 'Bench'}, {'class_name': 'Chair'}, {'class_name': 'Garden seat'}",,0,1,3,0,4
711,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7427987,100.5565311,THA_bangkok_S_711,diversity,"{'class_name': 'Bench'}, {'class_name': 'Stool'}",,"{'class_name': 'Side table'}, {'class_name': 'Stool'}, {'class_name': 'Accent table'}",,2,0,3,0,5
712,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7401367,100.5561835,THA_bangkok_S_712,diversity,{'class_name': 'Telephone kiosk'},{'class_name': 'Telephone kiosk'},,,1,1,0,0,2
713,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402731,100.5560174,THA_bangkok_S_713,diversity,{'class_name': 'Chair'},,,,1,0,0,0,1
719,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7411006,100.5548571,THA_bangkok_S_719,diversity,,{'class_name': 'Chair'},,"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",0,1,0,2,3
720,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7416029,100.5541367,THA_bangkok_S_720,diversity,,"{'class_name': 'Stool'}, {'class_name': 'Chair'}",,"{'class_name': 'Telephone kiosk'}, {'class_name': 'Chair'}",0,2,0,2,4
721,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7419987,100.553422,THA_bangkok_S_721,diversity,{'class_name': 'Stool'},,,,1,0,0,0,1
727,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7422582,100.5522882,THA_bangkok_S_727,diversity,,,{'class_name': 'Telephone kiosk'},,0,0,1,0,1
728,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7415029,100.5564164,THA_bangkok_S_728,diversity,,,{'class_name': 'Garden seat'},"{'class_name': 'Stool'}, {'class_name': 'Chair'}",0,0,1,2,3
730,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7408627,100.5563308,THA_bangkok_S_730,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
731,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7418443,100.5564621,THA_bangkok_S_731,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
734,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7408529,100.5547621,THA_bangkok_S_734,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
742,51,THA1033051,tailandia,THA,bangkok,secundaria,13.74274,100.5531161,THA_bangkok_S_742,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
748,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7456576,100.5561149,THA_bangkok_S_748,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
750,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449348,100.5567803,THA_bangkok_S_750,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
752,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449641,100.5567828,THA_bangkok_S_752,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
755,51,THA1033051,tailandia,THA,bangkok,secundaria,13.741472,100.5550054,THA_bangkok_S_755,diversity,,,{'class_name': 'Telephone kiosk'},,0,0,1,0,1
768,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6899455,100.6427938,THA_bangkok_S_768,diversity,,,{'class_name': 'Chair'},,0,0,1,0,1
789,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6918607,100.6433824,THA_bangkok_S_789,diversity,,{'class_name': 'Chair'},{'class_name': 'Chair'},,0,1,1,0,2
791,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6919295,100.6426987,THA_bangkok_S_791,diversity,,"{'class_name': 'Side table'}, {'class_name': 'Accent table'}",,,0,2,0,0,2
792,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6919594,100.6439198,THA_bangkok_S_792,diversity,"{'class_name': 'Side table'}, {'class_name': 'Stool'}, {'class_name': 'Chair'}, {'class_name': 'Garden seat'}","{'class_name': 'Bench'}, {'class_name': 'Chair'}, {'class_name': 'Stool'}",{'class_name': 'Bench'},{'class_name': 'Bench'},4,3,1,1,9
797,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6929411,100.6436049,THA_bangkok_S_797,diversity,{'class_name': 'Bench'},{'class_name': 'Bench'},"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",{'class_name': 'Bench'},1,1,2,1,5
801,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6933741,100.6418602,THA_bangkok_S_801,diversity,,,{'class_name': 'Telephone kiosk'},,0,0,1,0,1
804,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6937356,100.6459203,THA_bangkok_S_804,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
811,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6940481,100.6427297,THA_bangkok_S_811,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
812,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6943202,100.6440947,THA_bangkok_S_812,diversity,{'class_name': 'Park bench'},,,,1,0,0,0,1
814,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6944311,100.6440743,THA_bangkok_S_814,diversity,,,{'class_name': 'Telephone kiosk'},,0,0,1,0,1
818,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6948345,100.644,THA_bangkok_S_818,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
823,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6953378,100.6448174,THA_bangkok_S_823,diversity,,,{'class_name': 'Stool'},,0,0,1,0,1
824,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6953585,100.6449544,THA_bangkok_S_824,diversity,,,{'class_name': 'Stool'},,0,0,1,0,1
826,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6942325,100.642541,THA_bangkok_S_826,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
832,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6923644,100.6473783,THA_bangkok_S_832,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
862,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6897794,100.6465204,THA_bangkok_S_862,diversity,,"{'class_name': 'Dining table'}, {'class_name': 'Stool'}, {'class_name': 'Chair'}","{'class_name': 'Dining table'}, {'class_name': 'Stool'}",{'class_name': 'Bench'},0,3,2,1,6
894,52,THA1026052,tailandia,THA,bangkok,secundaria,13.69295,100.6436515,THA_bangkok_S_894,diversity,{'class_name': 'Bench'},{'class_name': 'Bench'},"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",{'class_name': 'Bench'},1,1,2,1,5
917,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6494767,100.5969481,THA_bangkok_S_917,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
919,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6478156,100.5930317,THA_bangkok_S_919,diversity,,,,{'class_name': 'Chair'},0,0,0,1,1
930,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6464365,100.59583,THA_bangkok_S_930,diversity,,{'class_name': 'Garden seat'},{'class_name': 'Chair'},,0,1,1,0,2
931,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6464431,100.5968259,THA_bangkok_S_931,diversity,{'class_name': 'Stool'},{'class_name': 'Stool'},{'class_name': 'Stool'},,1,1,1,0,3
934,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6470749,100.5972118,THA_bangkok_S_934,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
939,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6483616,100.5973878,THA_bangkok_S_939,diversity,,,{'class_name': 'Stool'},,0,0,1,0,1
940,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6486097,100.5982024,THA_bangkok_S_940,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
941,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6489353,100.5975933,THA_bangkok_S_941,diversity,{'class_name': 'Dining table'},,,{'class_name': 'Dining table'},1,0,0,1,2
942,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6475185,100.5982343,THA_bangkok_S_942,diversity,,{'class_name': 'Chair'},{'class_name': 'Chair'},,0,1,1,0,2
943,53,THA1027053,tailandia,THA,bangkok,secundaria,13.647524,100.5977152,THA_bangkok_S_943,diversity,,,{'class_name': 'Stool'},,0,0,1,0,1
944,53,THA1027053,tailandia,THA,bangkok,secundaria,13.647698,100.5977933,THA_bangkok_S_944,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
947,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6480939,100.5982406,THA_bangkok_S_947,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
952,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6467845,100.5960477,THA_bangkok_S_952,diversity,,{'class_name': 'Park bench'},,,0,1,0,0,1
953,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6449267,100.5967353,THA_bangkok_S_953,diversity,,,,{'class_name': 'Telephone kiosk'},0,0,0,1,1
960,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6495327,100.5933636,THA_bangkok_S_960,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
961,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6493524,100.595464,THA_bangkok_S_961,diversity,,,{'class_name': 'Dining table'},,0,0,1,0,1
964,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6497654,100.5949457,THA_bangkok_S_964,diversity,,,"{'class_name': 'Stool'}, {'class_name': 'Chair'}",,0,0,2,0,2
966,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6473872,100.5960552,THA_bangkok_S_966,diversity,,{'class_name': 'Bench'},{'class_name': 'Telephone kiosk'},,0,1,1,0,2
967,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6479469,100.5940416,THA_bangkok_S_967,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
969,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6494774,100.5955088,THA_bangkok_S_969,diversity,,,,{'class_name': 'Dining table'},0,0,0,1,1
970,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6494298,100.595488,THA_bangkok_S_970,diversity,,,,{'class_name': 'Dining table'},0,0,0,1,1
972,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6462547,100.5927589,THA_bangkok_S_972,diversity,,{'class_name': 'Chair'},{'class_name': 'Park bench'},,0,1,1,0,2
973,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6465295,100.59284,THA_bangkok_S_973,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
974,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6462844,100.5926603,THA_bangkok_S_974,diversity,,{'class_name': 'Chair'},{'class_name': 'Park bench'},,0,1,1,0,2
977,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6472933,100.5943176,THA_bangkok_S_977,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
978,53,THA1027053,tailandia,THA,bangkok,secundaria,13.646787,100.5941315,THA_bangkok_S_978,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
982,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6471989,100.5970254,THA_bangkok_S_982,diversity,{'class_name': 'Chair'},,,,1,0,0,0,1
984,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6466224,100.5964173,THA_bangkok_S_984,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
986,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6499453,100.5980365,THA_bangkok_S_986,diversity,,,,{'class_name': 'Bench'},0,0,0,1,1
991,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6475996,100.592984,THA_bangkok_S_991,diversity,,,{'class_name': 'Picnic table'},,0,0,1,0,1
992,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6460611,100.5955311,THA_bangkok_S_992,diversity,,,{'class_name': 'Park bench'},,0,0,1,0,1
994,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6487901,100.594908,THA_bangkok_S_994,diversity,{'class_name': 'Stool'},,,,1,0,0,0,1
997,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6456328,100.5957955,THA_bangkok_S_997,diversity,{'class_name': 'Bench'},,,{'class_name': 'Bench'},1,0,0,1,2
1000,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6460862,100.5956944,THA_bangkok_S_1000,diversity,,{'class_name': 'Telephone kiosk'},,,0,1,0,0,1
1001,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6445381,100.5978574,THA_bangkok_S_1001,diversity,,,,{'class_name': 'Telephone kiosk'},0,0,0,1,1
1003,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6464553,100.5931428,THA_bangkok_S_1003,diversity,{'class_name': 'Telephone kiosk'},,,,1,0,0,0,1
1004,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6461601,100.5930487,THA_bangkok_S_1004,diversity,,{'class_name': 'Chair'},{'class_name': 'Park bench'},,0,1,1,0,2
1006,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6462067,100.5929058,THA_bangkok_S_1006,diversity,,{'class_name': 'Chair'},{'class_name': 'Park bench'},,0,1,1,0,2
1009,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6456769,100.595466,THA_bangkok_S_1009,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
1014,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6452827,100.5953037,THA_bangkok_S_1014,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
1016,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6456561,100.5955504,THA_bangkok_S_1016,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
1017,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6456319,100.5956072,THA_bangkok_S_1017,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
1018,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6458886,100.595612,THA_bangkok_S_1018,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
1021,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6456235,100.5956264,THA_bangkok_S_1021,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
1035,53,THA1027053,tailandia,THA,bangkok,secundaria,13.6503329,100.5943973,THA_bangkok_S_1035,diversity,,,{'class_name': 'Stool'},{'class_name': 'Stool'},0,0,1,1,2
1061,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7329706,100.5595214,THA_bangkok_S_1061,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
1067,54,THA1011054,tailandia,THA,bangkok,secundaria,13.732607,100.5579712,THA_bangkok_S_1067,diversity,"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",,,"{'class_name': 'Bench'}, {'class_name': 'Park bench'}",2,0,0,2,4
1068,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7324251,100.5577705,THA_bangkok_S_1068,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
1078,54,THA1011054,tailandia,THA,bangkok,secundaria,13.730271,100.5629688,THA_bangkok_S_1078,diversity,{'class_name': 'Chair'},,,,1,0,0,0,1
1079,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7302863,100.5627944,THA_bangkok_S_1079,diversity,{'class_name': 'Chair'},,,,1,0,0,0,1
1083,54,THA1011054,tailandia,THA,bangkok,secundaria,13.73304,100.557089,THA_bangkok_S_1083,diversity,{'class_name': 'Park bench'},,"{'class_name': 'Park bench'}, {'class_name': 'Bench'}",,1,0,2,0,3
1087,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7335131,100.5570971,THA_bangkok_S_1087,diversity,,,{'class_name': 'Bench'},,0,0,1,0,1
1095,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7330738,100.5581618,THA_bangkok_S_1095,diversity,{'class_name': 'Bench'},,,,1,0,0,0,1
1106,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7289352,100.5577656,THA_bangkok_S_1106,diversity,{'class_name': 'Bench'},,,{'class_name': 'Bench'},1,0,0,1,2
1121,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7330408,100.5572016,THA_bangkok_S_1121,diversity,{'class_name': 'Park bench'},,"{'class_name': 'Park bench'}, {'class_name': 'Bench'}",,1,0,2,0,3
1126,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7315043,100.5613387,THA_bangkok_S_1126,diversity,,{'class_name': 'Bench'},,,0,1,0,0,1
1127,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7320944,100.5609544,THA_bangkok_S_1127,diversity,,,,{'class_name': 'Park bench'},0,0,0,1,1
1130,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7327961,100.561012,THA_bangkok_S_1130,diversity,,{'class_name': 'Chair'},,,0,1,0,0,1
1147,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7296639,100.5617505,THA_bangkok_S_1147,diversity,,,,{'class_name': 'Stool'},0,0,0,1,1
